id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
TOEFL_5574	rawhide	n. 生牛皮； v. 用生牛皮鞭抽打； adj. 生牛皮的	/'rɔːhaɪd/	/'rɔhaɪd/	n. 生皮, 生皮鞭 / vt. (用生皮鞭)抽打	'rɒ:haid	n. untanned hide especially of cattle; cut in strips it is used for whips and ropes
TOEFL_7329	reachable	adj. 可达成的, 可获得的	/'riːtʃəbl/	/'ritʃəbl/	[计] 可达的		s easily approached
TOEFL_2328	ready	adj. 有准备的	/'redɪ/	/'rɛdi/	n. 预备好的状态, 现款 / a. 准备好的, 备用的, 可以使用的 / adv. 预先, 迅速 / vt. 使准备好	'redi	n. poised for action / a. completely prepared or in condition for immediate action or use or progress / s. (of especially money) immediately available / s. mentally disposed
TOEFL_2215	realistic	adj. 现实(主义)的	/rɪə'lɪstɪk/	/,riə'lɪstɪk/	a. 现实的, 逼真的, 现实主义的, 实在论的	riә'listik	a. aware or expressing awareness of things as they really are / a. of or relating to the philosophical doctrine of realism
TOEFL_2869	rear	n& a. 后部(面，方)(的) vt养，种	/rɪə/	/rɪr/	n. 后面, 背后, 后方 / a. 后面的, 背面的, 后方的 / vt. 养育, 培养, 饲养, 举起, 树立, 栽种 / vi. 高耸, 暴跳	riә	n. the back of a military formation or procession / n. the side of an object that is opposite its front / n. the side that goes last or is not normally seen / v. stand up on the hind legs, of quadrupeds
TOEFL_3452	reasonably	adv. 有理地；合理地	/'riːznəblɪ/	/'riznəbli/	adv. 适度地, 相当地	'ri:znәbli	r. to a moderately sufficient extent or degree
TOEFL_7677	reaumur	n&a. 列氏温度计(的)	/reaumur/	/reaumur/	n. 列氏寒暑表 / a. 列氏（温度计）的	'reiəmjuə	a. Of or pertaining to Rene Antoine Ferchault de Reaumur; /    conformed to the scale adopted by Reaumur in graduating the thermometer /    he invented. / n. A Reaumur thermometer or scale.
TOEFL_7921	rebel	n. 反叛分子； v. 反叛；反对	/'reb(ə)l/	/rɪ'bɛl/	n. 叛徒, 反叛者 / vi. 造反, 反抗, 抵抗, 反感 / a. 造反的, 反抗的	'rebl	n. `Johnny' was applied as a nickname for Confederate soldiers by the Federal soldiers in the American Civil War; `greyback' derived from their grey Confederate uniforms / v. take part in a rebellion; renounce a former allegiance / v. break with established customs
TOEFL_5229	rebound	n. /v回弹	/rɪ'baʊnd/	/rɪ'baʊnd/	vi. 弹回, 返回, 产生事与愿违的结果 / vt. 使弹回, 使返回 / n. 反弹, 返回, 篮板球, 振作 / rebind的过去式和过去分词	ri'baund	n. a reaction to a crisis or setback or frustration / n. the act of securing possession of the rebounding basketball after a missed shot
TOEFL_5503	recede	v. 后退	/rɪ'siːd/	/rɪ'sid/	vi. 向后退, 退却, 收回, 降低, 减弱 / [医] 退缩	ri'si:d	v. become faint or more distant
TOEFL_40	recent	adj. 近来的,新近的	/'riːs(ə)nt/	/'risnt/	a. 最近的, 近代的, 最新的 / [经] 最近的, 新进的	'ri:snt	s. new
TOEFL_3822	recipient	n. 接受者，接收者	/rɪ'sɪpɪənt/	/rɪ'sɪpɪənt/	a. 领受的, 容易接受的, 感受性强的 / n. 领受者, 容纳者, 容器	ri'sipiәnt	n. a person who receives something
TOEFL_9388	recoup	v. 收回， 弥补	/rɪ'kuːp/	/ri'ku:p/	vt. 偿还, 赔偿, 补偿, 扣除 / vi. 补偿损失	ri'ku:p	v. reimburse or compensate (someone), as for a loss
TOEFL_3314	recruitment	n. 征募新兵, 补充	/rɪ'kruːtm(ə)nt/	/rɪ'krʊtmənt/	n. 新兵征召 / [医] 募集[反应], 募集[现象](生理), 复聪(耳科)	ri'kru:tmәnt	n. the act of getting recruits; enlisting people for the army (or for a job or a cause etc.)
TOEFL_9647	recurring	adj. 往复的， 反复的， 再次发生的	/rɪ'kɜːrɪŋ/	/rɪ'kɝɪŋ/	[计] 循环的 / [医] 复发的, 再发的		s. coming back
TOEFL_4969	redwood	n. [植]红杉	/'redwʊd/	/'rɛdwʊd/	n. (美国)红杉, 红树	'redwud	n. the soft reddish wood of either of two species of sequoia trees
TOEFL_8610	reexamine	v. 复试	/,riːɪɡ'zæmɪn/	/,riɛɡ'zæmɪn/	vt. 重考, 再检查, 再审查 / [经] 再检查, 再调查	.ri:ig'zæmin	v look at again; examine again
TOEFL_3008	refill	v. 再装满,再充填	/riː'fɪl/	/'rifɪl/	n. 再注满, 替换物 / vt. 再将...注满 / vi. 被再注满	ri:'fil	n. a prescription drug that is provided again / n. a commercial product that refills a container with its appropriate contents
TOEFL_3523	refresh	v. (使)精神振作,(使)恢复活力	/rɪ'freʃ/	/ri'frɛʃ/	vt. 使清新, 使恢复, 使生气蓬勃 / vi. 提起精神, 恢复精神, 吃点心, 喝饮料 / vt. 刷新, 重新整理 / vi. 刷新, 重新整理 / [计] 刷新, 重新整理	ri'freʃ	v. make (to feel) fresh / v. make fresh again
TOEFL_10367	refreshing	adj. 使人耳目一新的； 提神的， 使人精神振作的	/rɪ'freʃɪŋ/	/ri'frɛʃɪŋ/	a. 使清爽的, 有精神的, 爽快的	ri'freʃiŋ	v refresh one's memory / v make (to feel) fresh / v become or make oneself fresh again / v make fresh again / s imparting vitality and energy / s pleasantly new or different
TOEFL_2614	regiment	n. (军队的)团；大量 vt严格地管制	/'redʒɪm(ə)nt/	/'rɛdʒɪmənt/	n. （军队）团, 大量（人或物） / v. 组编成团，组织，严格管制	'redʒimәnt	n. army unit smaller than a division / v. subject to rigid discipline, order, and systematization / v. form (military personnel) into a regiment / v. assign to a regiment
TOEFL_4839	regulatory	adj. 管理的, 控制的	/regulatory/	/regulatory/	a. 受控制的, 统制的, 调整的 / [经] 规则的	'regjulәtәri	s restricting according to rules or principles
TOEFL_7001	regurgitate	v. 反刍,（液体）回流	/rɪ'gɜːdʒɪteɪt/	/rɪ'ɡɝdʒɪtet/	v. (使)回涌, (使)回流, (使)反胃	ri'gә:dʒiteit	v. pour or rush back / v. feed through the beak by regurgitating previously swallowed food / v. repeat after memorization
TOEFL_9713	rekindle	v. 重新点燃； 使振作	/ˌriː'kɪndl/	/,ri'kɪndl/	vt. 再点火, 重新激起 / vi. 重新燃烧	.ri:'kindl	v. kindle anew, as of a fire / v. arouse again
TOEFL_9743	relegate	v. 使贬职， 使降级； 放逐， 贬谪	/'relɪgeɪt/	/'rɛlɪɡet/	vt. 驱逐, 使降低地位, 把...归类, 把...委托给 / [法] 流放, 判流放刑, 驱逐	'religeit	v. refer to another person for decision or judgment / v. assign to a class or kind
TOEFL_8081	relict	n. 残遗物	/'relɪkt/	/'rɛlɪkt/	n. 未亡人, 寡妇, 残余物, 残余 / [法] 寡妇, 生存者, 残存者	'relikt	n. an organism or species surviving as a remnant of an otherwise extinct flora or fauna in an environment much changed from that in which it originated / n. geological feature that is a remnant of a pre-existing formation after other parts have disappeared
TOEFL_3310	relief	n. 轻松，缓解	/rɪ'liːf/	/rɪ'lif/	n. 减轻, 解除, 救济, 安慰, 调剂, 浮雕, 换班, (地势的)起伏 / [医] 缓减, 减轻, 浮雕(绘画中)	ri'li:f	n. the feeling that comes when something burdensome is removed or reduced / n. the condition of being comfortable or relieved (especially after being relieved of distress) / n. (law) redress awarded by a court / n. assistance in time of difficulty
TOEFL_294	religious	adj. 宗教的	/rɪ'lɪdʒəs/	/rɪ'lɪdʒəs/	a. 宗教性的, 虔诚的, 宗教上的, 严谨的 / n. 修道士, 出家人	ri'lidʒәs	n. a member of a religious order who is bound by vows of poverty and chastity and obedience / s. concerned with sacred matters or religion or the church / a. having or showing belief in and reverence for a deity / a. of or relating to clergy bound by monastic vows
TOEFL_7436	religiously	adv. 虔诚地, 笃信地	/rɪ'lɪdʒəsli/	/rɪ'lɪdʒəsli/	adv. 虔诚而经常地, 笃诚地		r. by religion
TOEFL_3867	relocate	v. 重新部署	/riːlə(ʊ)'keɪt/	/,ri'loket/	vt. 重新安置, 再配置, 放在新地方 / [计] 再定位; 浮动	ri:'lәukeit	v. become established in a new location / v. move or establish in a new location
TOEFL_278	remove	v. 移开,去除	/rɪ'muːv/	/rɪ'muv/	vt. 移动, 调动, 除去, 迁移, 开除, 移交 / vi. 迁移, 移动, 搬家 / n. 班级, 升级, 移动, 搬家, 间距 / [计] 删除	ri'mu:v	n. degree of figurative distance or separation;  / v. remove something concrete, as by lifting, pushing, or taking off, or remove something abstract / v. remove from a position or an office / v. shift the position or location of, as for business, legal, educational, or military purposes
TOEFL_4007	rend	v. 撕裂，猛拉	/rend/	/rɛnd/	vt. 分裂, 劈开, 强夺, 撕碎, 划破 / vi. 撕开, 裂开	rend	v. tear or be torn violently
TOEFL_2641	render	v. 使得,提供	/'rendə/	/'rɛndɚ/	vt. 回报, 给于, 付给, 汇报, 提出, 舍弃, 反映, 表示, 表演, 致使, 执行, 实施 / vi. 给予补偿 / n. 交纳, 打底	'rendә	n. a substance similar to stucco but exclusively applied to masonry walls / v. cause to become / v. give or supply / v. pass down
TOEFL_6173	rennin	n. 高血压蛋白原酶	/'renɪn/	/'renɪn/	n. 凝乳酶 / [化] 凝乳酶	'renin	n. an enzyme that occurs in gastric juice; causes milk to coagulate
TOEFL_9400	renown	n. 名望， 声誉	/rɪ'naun/	/rɪ'naʊn/	n. 名声, 声望 / vt. 使有声望	ri'naun	n the state or quality of being widely honored and acclaimed
TOEFL_6966	rentable	adj. 可出租的	/rentable/	/rentable/	a. 可租的, 可收租金的 / [法] 可租的, 可收租金的		a. that is able or fit be rented
TOEFL_3370	rental	n. 租金额	/'rent(ə)l/	/'rɛntl/	n. 租费, 租金收入 / a. 租赁的, 收取租金的	'rentl	n. the act of paying for the use of something (as an apartment or house or car) / a. available to rent or lease / a. of or relating to rent
TOEFL_8766	renter	n. 租贷人	/'rentə/	/'rɛntɚ/	n. 承租人, 佃户, 出租人 / [经] 租赁人, 租户, 出租人	'rentә	n. an owner of property who receives payment for its use by another person
TOEFL_7076	reorient	v. 重定的方向(或方位)	/riː'ɔːrɪent; -'ɒr-/	/,ri'ɔrɪɛnt/	vt. 使适应, 再调整	.ri:'ɒ:rient	v. cause to turn / v. set or arrange in a new or different determinate position
TOEFL_4599	repel	v. 排斥,击退	/rɪ'pel/	/rɪ'pɛl/	vt. 逐退, 抵制, 使厌恶, 抗御 / vi. 使厌恶, 相互排斥	ri'pel	v. cause to move back by force or influence / v. be repellent to; cause aversion in / v. force or drive back
TOEFL_3652	replenish	v. 补充	/rɪ'plenɪʃ/	/rɪ'plɛnɪʃ/	vt. 把...重新补足, 把...再装满 / vi. 被再装满, 充满	ri'pleniʃ	v. fill something that had previously been emptied
TOEFL_7328	reportedly	adv. 据传说, 据传闻	/rɪ'pɔːtɪdlɪ/	/rɪ'pɔrtɪdli/	adv. 根据传说, 根据传闻, 据报道	ri'pɒ:tidli	r. according to reports or other information
TOEFL_9218	reproach	v&n. 指责， 斥责， 批评	/rɪ'proutʃ/	/rɪ'protʃ/	n. 责备, 耻辱 / vt. 责备, 申斥, 使丢脸	ri'prәutʃ	n. a mild rebuke or criticism / n. disgrace or shame / v. express criticism towards
TOEFL_3516	reptilian	n. 爬行类动物	/rep'tɪlɪən/	/rɛp'tɪlɪən/	a. 爬虫类的, 像爬虫的, 卑鄙的 / n. 爬行动物	rep'tiliәn	a. of or relating to the class Reptilia
TOEFL_2986	repudiate	v. 批判	/rɪ'pjuːdɪeɪt/	/rɪ'pjudɪet/	vt. 声明离婚, 拒绝, 拒付, 拒绝履行 / [经] 拒付(公债,国债等)	ri'pju:dieit	v. refuse to acknowledge, ratify, or recognize as valid / v. refuse to recognize or pay / v. reject as untrue, unfounded, or unjust
TOEFL_9346	reschedule	v. 重新计划， 重订…的时间表	/ˌriː'skedʒuːl/	/,ri'skɛdʒul/	[计] 重安排, 重调度 / [化] 修订计划	ri:ʃedju:l	v. assign a new time and place for an event
TOEFL_103	researcher	n. 研究者,调查者	/rɪ'sɜ:tʃə/	/ri'sɝtʃɚ/	n. 研究人员	ri:'sә:tʃә	n a scientist who devotes himself to doing research
TOEFL_4139	resemblance	n. 相似，形似	/rɪ'zembl(ə)ns/	/rɪ'zɛmbləns/	n. 相似处, 类似, 肖像	ri'zemblәns	n. similarity in appearance or external or superficial details
TOEFL_3673	reset	v. 重新安排	/riː'set/	/'risɛt/	n. 重新设定, 重新组合, 重排版 / vt. 重新设定, 重置, 重新组合 / vi. 重置, 清零 / [计] 重置, 清零	.ri:'set	n. device for resetting instruments or controls / v. set anew / v. set to zero
TOEFL_4299	residence	n. 居住, 住处	/'rezɪd(ə)ns/	/'rɛzɪdəns/	n. 住宅, 居留, 驻扎, 居住期间 / [医] 住房	'rezidәns	n. any address at which you dwell more than temporarily / n. the official house or establishment of an important person (as a sovereign or president)
TOEFL_4899	residency	n. 居住, 住所	/'rezɪd(ə)nsɪ/	/'rɛzɪdənsi/	n. 住处 / [法] 住处, 管辖区	'rezidәnsi	n. the act of dwelling in a place / n. the position of physician who is receiving special training in a hospital (usually after completing an internship)
TOEFL_5745	resilient	n. 帕特森（美国一座城市）	/rɪ'zɪlɪənt/	/rɪ'zɪlɪənt/	a. 弹回的, 有弹力的 / [医] 回弹的, 回能的	ri'ziliәnt	s. recovering readily from adversity, depression, or the like
TOEFL_6872	resort	vi& n. 求助，采用	/rɪ'zɔːt/	/rɪ'zɔrt/	n. 度假胜地, 手段, 凭借, 常去之地 / vi. 诉诸, 常去	ri'zɒ:t	n. a hotel located in a resort area
TOEFL_8226	respectable	adj. 可敬的；有身价的	/rɪ'spektəb(ə)l/	/rɪ'spɛktəbl/	a. 值得尊重的, 人格高尚的, 相当数量的 / n. 品格高尚的人	ri'spektәbl	a. characterized by socially or conventionally acceptable morals
TOEFL_8370	restful	adj. 宁静的	/'res(t)fʊl; -f(ə)l/	/'rɛstfl/	a. 给人休息的, 素雅的, 安静的	'restful	a. affording physical or mental rest
TOEFL_2814	restless	adj. 得不到休息的, 不安宁的	/ˈrestləs/	/'rɛstləs/	a. 不安静的, 慌张的, 休息不充分的 / [医] 不安静的, 不宁的	'restlis	s. worried and uneasy / s. ceaselessly in motion / a. lacking or not affording physical or mental rest
TOEFL_7393	restlessness	n. 辗转不安, 烦躁不安	/ˈrestlɪsnɪs/	/rɛstlɪsnɪs/	n. 坐立不安；不安定		n. the quality of being ceaselessly moving or active / n. a lack of patience; irritation with anything that causes delay / n. inability to rest or relax or be still
TOEFL_8846	restrictive	adj. 限制性的	/rɪ'strɪktɪv/	/rɪ'strɪktɪv/	a. 限制的, 约束的, 限定的 / n. 限制词	ri'striktiv	a. serving to restrict / s. (of tariff) protective of national interests by restricting imports
TOEFL_7635	retentive	adj. 有记忆力的	/rɪ'tentɪv/	/rɪ'tɛntɪv/	a. 保持的, 有保持力的, 记性好的	ri'tentiv	a. good at remembering / a. having the capacity to retain something / s. having the power, capacity, or quality of retaining water
TOEFL_9072	retool	v. 将机械重新整备, 重组	/riː'tuːl/	/,ri'tul/	[化] 重新装备	'ri:'tu:l	v. revise or reorganize, especially for the purpose of updating and improving / v. provide (a workshop or factory) with new tools
TOEFL_8397	retrain	v. 重新教育, 再教育	/retrain/	/retrain/	vt. 重新训练, 再训练	ri:'trein	v. teach new skills / v. train again
TOEFL_5207	revitalization	n. 新生 复兴	/riːˌvaɪtəlaɪ'zeɪʃən/	/ˌrivaɪtlɪ'zeʃən/	[医] 复苏, 回生, 复新	ri:,vaitəlai'zeiʃən;-li'z-	n bringing again into activity and prominence
TOEFL_3950	revitalize	v. 新生	/,ri:'vaitəlaiz/	/,ri'vaɪtəlaɪz/	vt. 使恢复生气, 使复活, 使复兴	.ri:'vaitәlaiz	v. give new life or vigor to
TOEFL_3938	revolve	v. 旋转	/rɪ'vɒlv/	/rɪ'vɔlv/	v. (使)旋转, 反复考虑, 循环出现	ri'vɒlv	v. turn on or around an axis or a center
TOEFL_7271	Reykjavik	n. 雷克雅末(冰岛首都)	/'reikjəvik; -vi:k/	/'reikjəvik; -vi:k/	n. 雷克雅维克（冰岛首都）	'reikjә,vi:k	n. the capital and chief port of Iceland on the southwestern coast of Iceland; buildings are heated by natural hot water
TOEFL_3420	rhetorical	adj. 带修辞色彩的	/rɪ'tɒrɪk(ə)l/	/rɪ'tɔrɪkl/	a. 修辞学的, 符合修辞学的, 修辞的	ri'tɒ:rikl	a. of or relating to rhetoric / a. given to rhetoric, emphasizing style at the expense of thought
TOEFL_7213	rhythmic	adj. 节奏的, 合拍的	/rhythmic/	/rhythmic/	a. 有韵律的, 有节奏的	'riðmik	a recurring with measured regularity
TOEFL_5245	rhythmical	adj. 节奏的, 合拍的	/'rɪðmɪkəl/	/ˈrɪðmɪkl/	a. 有韵律的, 有节奏的 / [医] 节律的	'riðmikəl,'riθ-	a. recurring with measured regularity
TOEFL_2073	rice	n. 稻, 米	/raɪs/	/raɪs/	n. 米, 米饭, 稻 / vt. 将...压成米粒状	rais	n. grains used as food either unpolished or more often polished / n. annual or perennial rhizomatous marsh grasses; seed used for food; straw used for paper / n. English lyricist who frequently worked with Andrew Lloyd Webber (born in 1944) / n. United States playwright (1892-1967)
TOEFL_513	rich	adj. 富有的； n. 有钱人	/rɪtʃ/	/rɪtʃ/	a. 富裕的, 富饶的, 浓厚的, 贵重的	ri:tʃ	a. possessing material wealth / a. having an abundant supply of desirable qualities or substances (especially natural resources) / s. of great worth or quality / s. very productive
TOEFL_5155	ride	v. 骑, 乘	/raɪd/	/raɪd/	n. 骑马, 乘坐, 乘车, 搭便车 / vt. 骑, 乘坐, 压迫, 控制 / vi. 骑马, 乘车, 漂游	raid	n. a mechanical device that you ride for amusement or excitement / v. sit and travel on the back of animal, usually while controlling its motions / v. be carried or travel on or in a vehicle / v. continue undisturbed and without interference
TOEFL_5750	rigidity	n. 刻板,严格	/rɪ'dʒɪdətɪ/	/rɪ'dʒɪdəti/	n. 坚硬, 僵化, 坚硬, 刚性, 刚度 / [化] 刚度系数	ri'dʒiditi	n. the physical property of being stiff and resisting bending
TOEFL_4880	rigorously	adv. 严格地	/'rigərəsli/	/'rigərəsli/	adv. 严厉地；残酷地		r. in a rigorous manner
TOEFL_7383	rime	n. 结晶, v使蒙霜	/raɪm/	/raɪm/	n. 白霜	raim	n ice crystals forming a white deposit (especially on objects outside) / n correspondence in the sounds of two or more lines (especially final sounds) / v be similar in sound, especially with respect to the last syllable / v compose rhymes
TOEFL_10124	rip	v. 扯破，撕坏； n. 裂口， 裂缝	/rɪp/	/rɪp/	n. 裂痕, 破绽, 拉裂, 浪子, 巨浪 / vi. 被拉开, 裂开, 猛冲 / vt. 撕, 扯, 劈	rip	n. an opening made forcibly as by pulling apart / n. a stretch of turbulent water in a river or the sea caused by one current flowing into or across another current / v. move precipitously or violently / v. cut (wood) along the grain
TOEFL_2856	rival	v. 竞争,对抗	/'raɪvl/	/'raɪvl/	n. 对手, 竞争者 / a. 竞争的	'raivl	n. the contestant you hope to defeat / v. be the rival of, be in competition with
TOEFL_2642	robin	n. 知更鸟	/'rɒbɪn/	/'rɑbɪn/	n. 旅鸫 / [医] 刺槐毒素	'rɒbin	n. small Old World songbird with a reddish breast / n. large American thrush having a rust-red breast and abdomen
TOEFL_6014	robust	adj. 精力充沛的	/rə(ʊ)'bʌst/	/ro'bʌst/	a. 健康的, 强健的, 要用力气的, 坚定的, 粗野的 / [计] 健壮性	rәu'bʌst	a. sturdy and strong in form, constitution, or construction / s. strong enough to withstand or overcome intellectual challenges or adversity / s. rough and crude
TOEFL_3393	rod	n. 杆, 棒	/rɒd/	/rɑd/	n. 竿, 笞鞭, 小枝 / [化] 棒	rɒd	n. a long thin implement made of metal or wood / n. any rod-shaped bacterium / n. a visual receptor cell that is sensitive to dim light
TOEFL_2981	rodent	n. 啮齿类动物	/'rəʊd(ə)nt/	/'rodnt/	a. 咬的, 啮齿类的 / n. 啮齿动物	'rәudәnt	n. relatively small placental mammals having a single pair of constantly growing incisor teeth specialized for gnawing
TOEFL_4113	romance	n. 恋爱关系；浪漫气氛	/rə(ʊ)'mæns; 'rəʊmæns/	/ro'mæns/	n. 冒险故事, 浪漫史, 传奇文学 / vi. 写传奇, 作空想, 虚构	rәu'mæns	n. the group of languages derived from Latin / n. a novel dealing with idealized events remote from everyday life / v. have a love affair with / v. tell romantic or exaggerated lies
TOEFL_8880	romanticize	v. 浪漫化, 传奇化	/rə(ʊ)'mæntɪsaɪz/	/rəu'mæntisaiz/	vi. 有浪漫思想, 以浪漫方式行事, 以浪漫风格描写 / vt. 使浪漫化	rәu'mæntisaiz	v. interpret romantically / v. make romantic in style / v. act in a romantic way
TOEFL_8783	rooster	n. 雄禽,	/'ruːstə/	/'rustɚ/	n. 公鸡, 栖息的鸟 / [机] 炉篦	'ru:stә	n adult male chicken
TOEFL_4462	rope	n. 绳, 索	/rəʊp/	/rop/	n. 绳, 索, 粗绳, 绞索, 决窍 / vt. 捆, 缚, 绑, 圈起, 以绳将...系住 / vi. 拧成绳状	rәup	n. a strong line / v. fasten with a rope
TOEFL_1778	row	n. 排,行v划(船)	/rəʊ/	/ro/	n. 排, 行, 街道, 划船, 吵闹 / vt. 使成排, 划, 划船, 参加(赛船), 痛骂 / vi. 划船, 划动, 争吵 / [计] 行	rәu. rau	n. an arrangement of objects or people side by side in a line / n. a long continuous strip (usually running horizontally) / n. a linear array of numbers, letters, or symbols side by side / n. a continuous chronological succession without an interruption
TOEFL_3413	rub	v. 擦,擦掉	/rʌb/	/rʌb/	n. 摩擦, 困难, 障碍, 磨损处 / vt. 擦, 搓, 摩擦, 惹怒 / vi. 摩擦, 擦破	rʌb	n. the act of rubbing or wiping / v. move over something with pressure / v. cause friction / v. scrape or rub as if to relieve itching
TOEFL_8476	rubble	n. 碎石	/'rʌb(ə)l/	/'rʌbl/	n. 粗石, 碎砖, 粗石堆	'rʌbl	n the remains of something that has been destroyed or broken up
TOEFL_10166	rug	n. 地毯； 围毯	/rʌg/	/rʌɡ/	n. 小块地毯, 揭露某人	rʌg	n. floor covering consisting of a piece of thick heavy fabric (usually with nap or pile)
TOEFL_1618	runoff	n. 径流量,流出	/'rʌnɒf/	/'rʌnɔf/	n. 径流(量), 决赛, 决定性竞选	'rʌnɒf	n. a final election to resolve an earlier election that did not produce a winner
TOEFL_3851	Russian	a& n. 俄罗斯(语)(的)	/'rʌʃ(ə)n/	/'rʌʃən/	n. 俄国人, 俄语 / a. 俄国的, 俄语的	'rʌʃәn	n. a native or inhabitant of Russia / n. the Slavic language that is the official language of Russia / a. of or pertaining to or characteristic of Russia or its people or culture or language
TOEFL_5035	rye	n. 裸麦	/raɪ/	/raɪ/	n. 黑麦, 吉卜赛绅士 / [医] 黑麦	rai	n. the seed of the cereal grass / n. hardy annual cereal grass widely cultivated in northern Europe where its grain is the chief ingredient of black bread and in North America for forage and soil improvement / n. whiskey distilled from rye or rye and malt
TOEFL_5718	sacred	adj. 神的,害怕的	/'seɪkrɪd/	/'sekrɪd/	a. 神圣的, 献给上帝的, 庄严的, 祭祀的 / [法] 神圣的, 不可侵犯的	'seikrid	a. concerned with religion or religious purposes / s. worthy of respect or dedication / s. (often followed by `to') devoted exclusively to a single use or purpose or person
TOEFL_6824	saddle	n. 鞍；(自行车)座 vt装鞍	/'sæd(ə)l/	/'sædl/	n. 鞍, 马鞍, 车座, 鞍状物 / vt. 装以马鞍, 使负担 / vi. 跨上马鞍	'sædl	n. a seat for the rider of a horse or camel / n. cut of meat (especially mutton or lamb) consisting of part of the backbone and both loins / n. a piece of leather across the instep of a shoe / n. posterior part of the back of a domestic fowl
TOEFL_8279	sage	adj. 智慧的  n智者	/seɪdʒ/	/sedʒ/	n. 圣人, 哲人, 鼠尾草属植物 / a. 贤明的, 明智的	seidʒ	n. a mentor in spiritual and philosophical topics who is renowned for profound wisdom / n. aromatic fresh or dried grey-green leaves used widely as seasoning for meats and fowl and game etc / n. any of various plants of the genus Salvia; a cosmopolitan herb / s. having wisdom that comes with age and experience
TOEFL_6237	saguaro	n. 仙人掌之一种	/sə'gwɑːrəʊ; -'wɑː-/	/sə'ɡwɑro/	n. 树形仙人掌	sә'gwɑ:rәu	n. extremely large treelike cactus of desert regions of southwestern United States having a thick columnar sparsely branched trunk bearing white flowers and edible red pulpy fruit
TOEFL_4989	salinization	n. 盐渍化	/,sælɪnaɪ'zeɪʃən/	/,selɪnaɪ'zeʃən/	盐化(作用)	sәlini'zeiʃәn	
TOEFL_93	salt	n. 盐； v. 腌,盐渍	/sɔːlt; sɒlt/	/sɔlt/	n. 盐, 风趣, 刺激 / a. 含盐的, 咸的, 风趣的, 辛辣的 / vt. 加盐于, 用盐腌	sɒ:lt	n. a compound formed by replacing hydrogen in an acid by a metal (or a radical that acts like a metal) / n. white crystalline form of especially sodium chloride used to season and preserve food / n. the taste experience when common salt is taken into the mouth / v. add salt to
TOEFL_2071	salty	adj. 咸的	/'sɔːltɪ; 'sɒ-/	/'sɔlti/	a. 有盐分的, 咸味浓的, 海洋的, 辛辣的, 有经验的	'sɒ:lti	a. containing or filled with salt / s. one of the four basic taste sensations; like the taste of sea water
TOEFL_8612	sanctimonious	adj. 伪装虔诚的, 道貌岸然的	/,sæŋ(k)tɪ'məʊnɪəs/	/,sæŋktɪ'monɪəs/	a. 假装圣洁的, 假装虔诚的, 假装诚实的	.sæŋkti'mәuniәs	s excessively or hypocritically pious
TOEFL_5140	sanitation	n. 卫生(设施)	/sænɪ'teɪʃ(ə)n/	/,sænɪ'teʃən/	n. (环境)卫生, 环境卫生的提倡/维持, 卫生设备, 下水道设施, 卫生设施 / [医] 环境卫生	sæni'teiʃәn	n. the state of being clean and conducive to health / n. making something sanitary (free of germs) as by sterilizing
TOEFL_8991	sargeant	n. 萨金特	/sargeant/	/sargeant/	n. (Sargeant)人名；(英)萨金特		
TOEFL_5913	sate	v. 使心满意足	/seɪt/	/set/	vt. 充分满足, 过分满意, 使厌腻	seit	v fill to satisfaction
TOEFL_8601	satirist	n. 讽刺作家	/'sætərɪst/	/'sætərɪst/	n. 讽刺作者, 爱挖苦的人	'sætәrist	n. a humorist who uses ridicule and irony and sarcasm
TOEFL_2346	saturate	v. 使湿透,饱和	/'sætʃəreɪt/	/'sætʃərɪt/	vt. 使渗透, 浸透, 使充满, 使饱和 / a. 浸透的, 饱和度高的, 深颜色的 / n. 饱和化合物, 饱和脂肪酸	'sætʃәreit	v. cause (a chemical compound, vapour, solution, magnetic material) to unite with the greatest possible amount of another substance
TOEFL_8963	sawyer	n. 锯木匠, 漂流水中的树木	/'sɔːjə/	/sɔjɚ/	n. 锯工, 漂流圆木, 显赫天牛	'sɒ:jә	n. one who is employed to saw wood / n. any of several beetles whose larvae bore holes in dead or dying trees especially conifers
TOEFL_146	say	v. 说,表明	/seɪ/	/se/	vt. 说, 讲, 念, 说明, 指明 / vi. 说, 讲 / n. 意见, 发言权	sei	n. the chance to speak / v. communicate or express nonverbally / v. utter aloud / v. state as one's opinion or judgement; declare
TOEFL_2147	scandinavia	n. 斯堪的纳维亚（北欧地名）	/,skændi'neiviə; -vjə/	/,skændi'neiviə; -vjə/	n. 斯堪的纳维亚(半岛)	,skændi'neivjә, -viә	n. the peninsula in northern Europe occupied by Norway and Sweden / n. a group of culturally related countries in northern Europe; Finland and Iceland are sometimes considered Scandinavian
TOEFL_4454	scarcely	adv. 几乎不, 简直没有	/'skeəslɪ/	/'skɛrsli/	adv. 简直不, 一定不, 仅仅	'skɑ:sli	r only a very short time before / r almost not
TOEFL_5533	scat	v. 迅速走开； n. 爵士音乐中无意义的音节的演唱	/skæt/	/skæt/	interj. 嘘, 快走 / vi. 用拟声唱法唱 / n. (模仿乐器的)拟声唱法	skæt	n. singing jazz; the singer substitutes nonsense syllables for the words of the song and tries to sound like a musical instrument / v. flee; take to one's heels; cut and run
